D:\anaconda3\envs\dl\python.exe D:/NextcloudDesktop/FDU/courses/AI-RISC/project/HW3/main.py
epoch:102, train_loss:0.254623, test_loss:0.269173, acc=0.916667 (132,144), best_acc:0.923611
epoch:103, train_loss:0.253834, test_loss:0.268709, acc=0.916667 (132,144), best_acc:0.923611
epoch:104, train_loss:0.253088, test_loss:0.268240, acc=0.916667 (132,144), best_acc:0.923611
epoch:105, train_loss:0.252371, test_loss:0.267772, acc=0.916667 (132,144), best_acc:0.923611
epoch:106, train_loss:0.251675, test_loss:0.267308, acc=0.916667 (132,144), best_acc:0.923611
epoch:107, train_loss:0.250996, test_loss:0.266847, acc=0.923611 (133,144), best_acc:0.923611
epoch:108, train_loss:0.250331, test_loss:0.266390, acc=0.923611 (133,144), best_acc:0.923611
epoch:109, train_loss:0.249678, test_loss:0.265936, acc=0.923611 (133,144), best_acc:0.923611
epoch:110, train_loss:0.249036, test_loss:0.265485, acc=0.923611 (133,144), best_acc:0.923611
epoch:111, train_loss:0.248403, test_loss:0.265037, acc=0.923611 (133,144), best_acc:0.923611
epoch:112, train_loss:0.247780, test_loss:0.264592, acc=0.923611 (133,144), best_acc:0.923611
epoch:113, train_loss:0.247164, test_loss:0.264149, acc=0.923611 (133,144), best_acc:0.923611
epoch:114, train_loss:0.246557, test_loss:0.263708, acc=0.923611 (133,144), best_acc:0.923611
epoch:115, train_loss:0.245956, test_loss:0.263270, acc=0.923611 (133,144), best_acc:0.923611
epoch:116, train_loss:0.245363, test_loss:0.262834, acc=0.923611 (133,144), best_acc:0.923611
epoch:117, train_loss:0.244776, test_loss:0.262399, acc=0.923611 (133,144), best_acc:0.923611
epoch:118, train_loss:0.244196, test_loss:0.261967, acc=0.923611 (133,144), best_acc:0.923611
epoch:119, train_loss:0.243621, test_loss:0.261537, acc=0.923611 (133,144), best_acc:0.923611
epoch:120, train_loss:0.243053, test_loss:0.261109, acc=0.923611 (133,144), best_acc:0.923611
epoch:121, train_loss:0.242490, test_loss:0.260683, acc=0.923611 (133,144), best_acc:0.923611
epoch:122, train_loss:0.241932, test_loss:0.260259, acc=0.923611 (133,144), best_acc:0.923611
epoch:123, train_loss:0.241380, test_loss:0.259837, acc=0.923611 (133,144), best_acc:0.923611
epoch:124, train_loss:0.240832, test_loss:0.259417, acc=0.923611 (133,144), best_acc:0.923611
epoch:125, train_loss:0.240290, test_loss:0.258999, acc=0.923611 (133,144), best_acc:0.923611
epoch:126, train_loss:0.239752, test_loss:0.258583, acc=0.923611 (133,144), best_acc:0.923611
epoch:127, train_loss:0.239219, test_loss:0.258170, acc=0.923611 (133,144), best_acc:0.923611
epoch:128, train_loss:0.238691, test_loss:0.257758, acc=0.923611 (133,144), best_acc:0.923611
epoch:129, train_loss:0.238167, test_loss:0.257349, acc=0.923611 (133,144), best_acc:0.923611
epoch:130, train_loss:0.237647, test_loss:0.256942, acc=0.923611 (133,144), best_acc:0.923611
epoch:131, train_loss:0.237132, test_loss:0.256536, acc=0.923611 (133,144), best_acc:0.923611
epoch:132, train_loss:0.236621, test_loss:0.256133, acc=0.923611 (133,144), best_acc:0.923611
